id,owner,created,Utility,nParams,downloads,totalDownloads
timm/xception65p.ra3_in1k,timm,2023-04-22,0.83164,39820000.0,1093,33349
timm/regnety_080.ra3_in1k,timm,2023-03-21,0.83162,39180000.0,1429,12542
timm/resnext101_64x4d.c1_in1k,timm,2023-04-05,0.83158,83460000.0,452,23353
timm/resnet152d.ra2_in1k,timm,2023-04-05,0.8315600000000001,60210000.0,1326,20164
timm/convnext_small.fb_in1k,timm,2022-12-13,0.8314400000000001,50220000.0,446,32980
timm/swinv2_cr_small_224.sw_in1k,timm,2023-03-18,0.83126,49700000.0,291,14571
timm/twins_svt_base.in1k,timm,2023-04-24,0.83124,56070000.0,655,21457
timm/nest_small_jx.goog_in1k,timm,2023-04-24,0.83122,38350000.0,266,6067
timm/pvt_v2_b3.in1k,timm,2023-04-25,0.8311799999999999,45240000.0,525,66988
timm/regnetv_064.ra3_in1k,timm,2023-03-21,0.8311799999999999,30580000.0,269,6304
timm/deit_base_patch16_384.fb_in1k,timm,2023-03-28,0.83116,86860000.0,1061,22512
timm/hgnetv2_b3.ssld_stage1_in22k_in1k,timm,2024-02-12,0.83114,16290000.0,138,2237
timm/maxxvitv2_nano_rw_256.sw_in1k,timm,2023-01-20,0.83104,23700000.0,938,19750
timm/tresnet_m.miil_in21k_ft_in1k,timm,2023-04-21,0.8309000000000001,31390000.0,1615,24750
timm/deit3_medium_patch16_224.fb_in1k,timm,2023-03-28,0.8308599999999999,38850000.0,268,14416
timm/efficientvit_b2.r288_in1k,timm,2023-08-19,0.83084,24330000.0,656,8790
timm/deit3_small_patch16_224.fb_in22k_ft_in1k,timm,2023-03-28,0.8308199999999999,22060000.0,6080,61678
timm/tresnet_xl.miil_in1k_448,timm,2023-04-21,0.8306600000000001,78440000.0,103,4413
timm/regnety_040.ra3_in1k,timm,2023-03-21,0.8305800000000001,20650000.0,480,15634
timm/tf_efficientnet_b4.aa_in1k,timm,2022-12-13,0.8304,19340000.0,402,10996
timm/maxxvit_rmlp_nano_rw_256.sw_in1k,timm,2023-01-20,0.83026,16780000.0,266,17489
timm/resnet101d.ra2_in1k,timm,2023-04-05,0.83018,44570000.0,617,29432
timm/regnety_064.ra3_in1k,timm,2023-03-21,0.83006,30580000.0,337,9768
timm/resnetv2_101.a1h_in1k,timm,2023-03-22,0.83002,44540000.0,629,24797
timm/ecaresnet101d.miil_in1k,timm,2023-04-05,0.82998,44570000.0,2037,41267
timm/regnety_160.deit_in1k,timm,2023-03-21,0.82994,83590000.0,216,8339
timm/mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,timm,2024-07-25,0.8299,11070000.0,3681,15240
timm/maxvit_rmlp_nano_rw_256.sw_in1k,timm,2023-01-20,0.8298000000000001,15500000.0,353,11619
timm/resnext101_64x4d.tv_in1k,timm,2023-04-05,0.82978,83460000.0,109,4940
timm/mobilenetv4_conv_large.e600_r384_in1k,timm,2024-06-13,0.82974,32590000.000000004,10631,19142
timm/convformer_s18.sail_in1k,timm,2023-05-05,0.8296800000000001,26770000.0,345,10037
timm/mobilenetv4_hybrid_medium.ix_e550_r384_in1k,timm,2024-06-24,0.8295999999999999,11070000.0,1661,14605
timm/convnextv2_tiny.fcmae_ft_in1k,timm,2023-01-05,0.8294799999999999,28640000.0,6015,208201
timm/maxvit_nano_rw_256.sw_in1k,timm,2023-01-20,0.8294199999999999,15450000.0,87461,529198
timm/mobilevitv2_175.cvnets_in22k_ft_in1k_384,timm,2023-04-25,0.82928,14250000.0,153,5644
timm/resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k,timm,2023-03-22,0.82916,236340000.0,334,7027
timm/resnest101e.in1k,timm,2023-04-24,0.82916,48280000.0,21702,941939
timm/hgnetv2_b3.ssld_stage2_ft_in1k,timm,2024-02-12,0.8291,16290000.0,355,3427
timm/xcit_large_24_p16_224.fb_in1k,timm,2023-04-13,0.8289,189100000.0,197,6305
timm/convnext_tiny.fb_in22k_ft_in1k,timm,2022-12-13,0.8288800000000001,28590000.0,2544,119161
timm/efficientnetv2_rw_s.ra2_in1k,timm,2022-12-13,0.8288800000000001,23940000.0,15833,273419
timm/hgnetv2_b4.ssld_stage1_in22k_in1k,timm,2024-02-12,0.8288599999999999,19800000.0,238,2473
timm/resnetrs152.tf_in1k,timm,2023-04-05,0.8288599999999999,86620000.0,698,19839
timm/convnext_nano.in12k_ft_in1k,timm,2022-12-13,0.82882,15590000.0,7169,210985
timm/sequencer2d_m.in1k,timm,2023-04-26,0.8283799999999999,38310000.0,259,13006
timm/resnext101_32x8d.tv2_in1k,timm,2023-04-05,0.82832,88790000.0,112,4176
timm/swinv2_tiny_window16_256.ms_in1k,timm,2023-03-18,0.82828,28350000.0,4692,265590
timm/pnasnet5large.tf_in1k,timm,2023-04-25,0.82828,86060000.0,21840,919364
timm/regnetx_320.tv2_in1k,timm,2023-03-21,0.82824,107810000.0,380,19202
timm/hiera_tiny_224.mae_in1k_ft_in1k,timm,2024-05-13,0.82824,27910000.0,540,2956
timm/resnetv2_50x1_bit.goog_distilled_in1k,timm,2023-03-22,0.8281999999999999,25550000.0,2054,47283
timm/resnet152.a1h_in1k,timm,2023-04-05,0.82818,60190000.0,6409,149609
timm/resnet101.a1h_in1k,timm,2023-04-05,0.8280200000000001,44550000.0,140525,3228650
timm/rexnet_300.nav_in1k,timm,2023-03-20,0.8278,34710000.0,226,7177
timm/vit_relpos_base_patch16_clsgap_224.sw_in1k,timm,2022-12-23,0.82762,86430000.0,266,12008
timm/cs3se_edgenet_x.c2ns_in1k,timm,2023-04-12,0.8276,50720000.0,206,7079
timm/nfnet_l0.ra2_in1k,timm,2023-03-24,0.82756,35070000.0,42529,1722890
timm/cs3edgenet_x.c2_in1k,timm,2023-04-12,0.82746,47820000.0,211,7133
timm/resnet152.a1_in1k,timm,2023-04-05,0.82744,60190000.0,382,37515
timm/regnety_032.ra_in1k,timm,2023-03-21,0.8272400000000001,19440000.0,42616,491003
timm/twins_pcpvt_base.in1k,timm,2023-04-24,0.82722,43830000.0,19618,909659
timm/resnext101_32x8d.fb_wsl_ig1b_ft_in1k,timm,2023-04-05,0.8271999999999999,88790000.0,414,15128
timm/efficientvit_b2.r256_in1k,timm,2023-08-19,0.8271200000000001,24330000.0,189,6017
timm/fastvit_sa24.apple_in1k,timm,2023-08-23,0.82706,21550000.0,234,9143
timm/davit_tiny.msft_in1k,timm,2023-01-27,0.8269799999999999,28360000.0,1108,27870
timm/convnext_tiny.fb_in1k,timm,2022-12-13,0.82694,28590000.0,624,43662
timm/mobilenetv4_conv_large.e500_r256_in1k,timm,2024-06-12,0.82674,32590000.000000004,1089,8952
timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm,2023-01-05,0.82666,15620000.0,4274,99998
timm/regnetz_c16.ra3_in1k,timm,2023-03-22,0.8266,13460000.0,460,39255
timm/efficientnet_b4.ra2_in1k,timm,2022-12-13,0.8265399999999999,19340000.0,17524,470818
timm/cs3sedarknet_x.c2ns_in1k,timm,2023-04-12,0.8265,35400000.0,250,10073
timm/regnety_160.tv2_in1k,timm,2023-03-21,0.82646,83590000.0,148,5983
timm/resnetaa50d.sw_in12k_ft_in1k,timm,2023-04-05,0.8264400000000001,25580000.0,314,7068
timm/regnetz_c16_evos.ch_in1k,timm,2023-03-22,0.8264400000000001,13490000.0,341,7149
timm/nasnetalarge.tf_in1k,timm,2023-04-25,0.82636,88750000.0,2741,41072
timm/tf_efficientnetv2_b3.in21k_ft_in1k,timm,2022-12-13,0.82634,14360000.0,1119,59395
timm/xcit_medium_24_p16_224.fb_in1k,timm,2023-04-13,0.82632,84400000.0,186,6887
timm/vit_base_patch32_clip_224.laion2b_ft_in1k,timm,2022-11-02,0.8262999999999999,88220000.0,437,16044
timm/nextvit_small.bd_in1k,timm,2024-02-11,0.8262,31760000.0,762,5099
timm/resnet152.a2_in1k,timm,2023-04-05,0.8262,60190000.0,4394,14616
timm/poolformerv2_m48.sail_in1k,timm,2023-05-05,0.82612,73350000.0,204,5145
timm/hgnetv2_b3.ssld_stage1_in22k_in1k,timm,2024-02-12,0.8261,16290000.0,138,2237
timm/rexnetr_200.sw_in12k_ft_in1k,timm,2023-03-20,0.82608,16520000.0,263,6670
timm/tf_efficientnet_b4.in1k,timm,2023-04-27,0.82608,19340000.0,79,4024
timm/convnext_tiny_hnf.a2h_in1k,timm,2022-12-13,0.82608,28590000.0,366,21593
timm/mobilevitv2_150.cvnets_in22k_ft_in1k_384,timm,2023-04-25,0.8260599999999999,10590000.0,260,6607
timm/levit_conv_384.fb_dist_in1k,timm,2023-02-03,0.826,39130000.0,182,5911
timm/levit_384.fb_dist_in1k,timm,2023-02-03,0.8259799999999999,39130000.0,776,14397
timm/eca_nfnet_l0.ra2_in1k,timm,2023-03-24,0.82596,24140000.0,21812,94105
timm/regnety_080_tv.tv2_in1k,timm,2023-03-21,0.82592,39380000.0,219,6360
timm/flexivit_small.1200ep_in1k,timm,2022-12-22,0.82592,22060000.0,1448,12708
timm/xcit_tiny_24_p16_384.fb_dist_in1k,timm,2023-04-13,0.8258,12120000.0,229,6486
timm/xcit_tiny_24_p8_224.fb_dist_in1k,timm,2023-04-13,0.8258,12110000.0,147,10073
timm/xcit_small_24_p16_224.fb_in1k,timm,2023-04-13,0.8258,47670000.0,986,12320
timm/regnetx_160.tv2_in1k,timm,2023-03-21,0.8257599999999999,54280000.0,314,10355
timm/vit_relpos_medium_patch16_cls_224.sw_in1k,timm,2022-12-23,0.82572,38760000.0,223,8343
timm/efficientformer_l3.snap_dist_in1k,timm,2023-02-03,0.8256399999999999,31410000.0,532,8559
timm/hgnet_tiny.ssld_in1k,timm,2024-02-12,0.82524,14740000.0,865,2962
timm/resnet61q.ra2_in1k,timm,2023-03-22,0.82524,36850000.0,261,7343
timm/repvit_m1_5.dist_450e_in1k,timm,2023-10-20,0.8251999999999999,14640000.0,254,5246
timm/wide_resnet101_2.tv2_in1k,timm,2023-04-05,0.82516,126890000.0,280,11718
timm/vit_little_patch16_reg4_gap_256.sbb_in1k,timm,2024-05-11,0.82514,22520000.0,618,5683
timm/inception_next_tiny.sail_in1k,timm,2023-08-24,0.8250799999999999,28060000.0,3442,89195
timm/crossvit_18_dagger_240.in1k,timm,2023-04-24,0.82504,44270000.0,183,6517
timm/mobilenetv4_hybrid_medium.ix_e550_r256_in1k,timm,2024-06-24,0.8249599999999999,11070000.0,319,3623
timm/convnextv2_nano.fcmae_ft_in1k,timm,2023-01-05,0.8249599999999999,15620000.0,3011,91404
timm/gc_efficientnetv2_rw_t.agc_in1k,timm,2022-12-13,0.8248000000000001,13680000.0,286,10663
timm/vit_relpos_base_patch16_224.sw_in1k,timm,2022-12-23,0.8247599999999999,86430000.0,204,9254
timm/vit_relpos_medium_patch16_224.sw_in1k,timm,2022-12-23,0.82466,38750000.0,426,9984
timm/poolformer_m48.sail_in1k,timm,2023-05-05,0.82462,73470000.0,310,6402
timm/pit_b_224.in1k,timm,2023-04-26,0.8245999999999999,73760000.0,23970,901483
timm/regnetv_040.ra3_in1k,timm,2023-03-21,0.8244799999999999,20640000.0,378,8169
timm/resnext101_64x4d.c1_in1k,timm,2023-04-05,0.82446,83460000.0,452,23353
timm/tf_efficientnet_b2.ns_jft_in1k,timm,2022-12-13,0.8241200000000001,9110000.0,9236,83812
timm/mvitv2_tiny.fb_in1k,timm,2023-04-13,0.82408,24170000.0,2026,11159
timm/coatnet_bn_0_rw_224.sw_in1k,timm,2023-01-20,0.82394,27440000.0,323,21132
timm/coatnet_0_rw_224.sw_in1k,timm,2023-01-20,0.82394,27440000.0,2079,227222
timm/xcit_tiny_12_p8_384.fb_dist_in1k,timm,2023-04-13,0.82392,6710000.0,356,10245
timm/flexivit_small.600ep_in1k,timm,2022-12-22,0.82392,22060000.0,159,6302
timm/crossvit_18_240.in1k,timm,2023-04-24,0.8238599999999999,43270000.0,201,6177
timm/repvit_m1_5.dist_300e_in1k,timm,2023-10-20,0.82382,14640000.0,434,6710
timm/coat_small.in1k,timm,2023-04-24,0.82376,21690000.0,670,6493
timm/ecaresnet50t.ra2_in1k,timm,2023-04-05,0.8237000000000001,25570000.0,615,15934
timm/mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,timm,2024-07-25,0.8236199999999999,11070000.0,3681,15240
timm/hgnetv2_b2.ssld_stage2_ft_in1k,timm,2024-02-12,0.8236,11220000.0,218,4112
timm/resnet51q.ra2_in1k,timm,2023-03-22,0.82356,35700000.0,268,8022
timm/efficientnetv2_rw_t.ra2_in1k,timm,2022-12-13,0.8235399999999999,13650000.0,6925,139051
timm/sequencer2d_s.in1k,timm,2023-04-26,0.82336,27650000.0,256,51261
timm/resnetv2_101x1_bit.goog_in21k_ft_in1k,timm,2023-03-22,0.8233199999999999,44540000.0,1183,23904
timm/mobilevitv2_200.cvnets_in22k_ft_in1k,timm,2023-04-25,0.8232200000000001,18450000.0,227,6192
timm/resnet101.a1_in1k,timm,2023-04-05,0.8232200000000001,44550000.0,391,15170
timm/regnety_040.ra3_in1k,timm,2023-03-21,0.82316,20650000.0,480,15634
timm/mixer_b16_224.miil_in21k_ft_in1k,timm,2023-03-28,0.8231,59880000.0,1199,8371
timm/vit_relpos_medium_patch16_rpn_224.sw_in1k,timm,2022-12-23,0.82308,38730000.0,206,8624
timm/convnext_nano.in12k_ft_in1k,timm,2022-12-13,0.82306,15590000.0,7169,210985
timm/crossvit_15_dagger_240.in1k,timm,2023-04-24,0.82306,28210000.0,305,7106
timm/coat_lite_small.in1k,timm,2023-04-24,0.8230200000000001,19840000.0,292,14153
timm/efficientnet_b3.ra2_in1k,timm,2022-12-13,0.82298,12230000.0,3142192,14701617
timm/resnet152.tv2_in1k,timm,2023-04-05,0.82294,60190000.0,141,10444
timm/resnetrs101.tf_in1k,timm,2023-04-05,0.82294,63620000.0,393,10940
timm/convit_base.fb_in1k,timm,2023-04-24,0.82294,86540000.0,8627,892895
timm/tresnet_l.miil_in1k_448,timm,2023-04-21,0.8227800000000001,55990000.0,38,4341
timm/wide_resnet50_2.racm_in1k,timm,2023-04-05,0.8226600000000001,68880000.0,138218,1274418
timm/resnet101d.ra2_in1k,timm,2023-04-05,0.8225199999999999,44570000.0,617,29432
timm/vit_srelpos_medium_patch16_224.sw_in1k,timm,2022-12-23,0.8225,38740000.0,202,8277
timm/cs3darknet_x.c2ns_in1k,timm,2023-04-12,0.8223600000000001,35050000.0,260,9905
timm/convnext_tiny_hnf.a2h_in1k,timm,2022-12-13,0.8223,28590000.0,366,21593
timm/crossvit_base_240.in1k,timm,2023-04-24,0.8222799999999999,105030000.0,391,9044
timm/resnet101.a2_in1k,timm,2023-04-05,0.8222400000000001,44550000.0,114,5962
timm/vit_base_patch16_rpn_224.sw_in1k,timm,2022-12-22,0.8221599999999999,86540000.0,397,24933
timm/hgnet_small.paddle_in1k,timm,2024-02-12,0.82214,24360000.0,202,3051
timm/cs3edgenet_x.c2_in1k,timm,2023-04-12,0.82214,47820000.0,211,7133
timm/poolformerv2_m36.sail_in1k,timm,2023-05-05,0.82214,56080000.0,212,6037
timm/cait_xxs36_384.fb_dist_in1k,timm,2023-04-13,0.82208,17370000.0,226,8734
timm/pvt_v2_b2_li.in1k,timm,2023-04-25,0.82202,22550000.0,650,17954
timm/seresnext50_32x4d.racm_in1k,timm,2023-04-05,0.82186,27560000.0,2562,44652
timm/ecaresnet101d.miil_in1k,timm,2023-04-05,0.82186,44570000.0,2037,41267
timm/focalnet_tiny_lrf.ms_in1k,timm,2023-03-18,0.82174,28650000.0,237,8653
timm/flexivit_small.300ep_in1k,timm,2022-12-22,0.8217,22060000.0,530,7618
timm/resnext50_32x4d.fb_swsl_ig1b_ft_in1k,timm,2023-04-05,0.82162,25030000.0,1737,228263
timm/efficientvit_b2.r224_in1k,timm,2023-08-19,0.82162,24330000.0,2288,28314
timm/regnetz_c16.ra3_in1k,timm,2023-03-22,0.8216,13460000.0,460,39255
timm/efficientformerv2_s2.snap_dist_in1k,timm,2023-02-03,0.8215,12710000.0,785,5470498
timm/focalnet_tiny_srf.ms_in1k,timm,2023-03-18,0.8214400000000001,28430000.0,253,7809
timm/swin_s3_tiny_224.ms_in1k,timm,2023-03-18,0.82128,28330000.0,3566,112519
timm/ecaresnet50t.a1_in1k,timm,2023-04-05,0.82112,25570000.0,135,6334
timm/poolformer_m36.sail_in1k,timm,2023-05-05,0.82104,56170000.0,21012,926024
timm/visformer_small.in1k,timm,2023-04-26,0.82096,40220000.0,23772,892359
timm/pvt_v2_b2.in1k,timm,2023-04-25,0.8209399999999999,25360000.0,1376,37352
timm/halo2botnet50ts_256.a1h_in1k,timm,2023-04-26,0.82084,22640000.0,311,6199
timm/convnext_tiny.fb_in1k,timm,2022-12-13,0.8206600000000001,28590000.0,624,43662
timm/tresnet_xl.miil_in1k,timm,2023-04-21,0.8206399999999999,78440000.0,167,7516
timm/coatnet_rmlp_nano_rw_224.sw_in1k,timm,2023-01-20,0.82062,15150000.0,255,12472
timm/hrnet_w18_ssld.paddle_in1k,timm,2023-04-24,0.82048,21300000.0,334,5507
timm/resnetv2_101.a1h_in1k,timm,2023-03-22,0.82042,44540000.0,629,24797
timm/fbnetv3_g.ra2_in1k,timm,2022-12-16,0.8204,16620000.000000002,304,12065
timm/convnextv2_nano.fcmae_ft_in22k_in1k,timm,2023-01-05,0.82038,15620000.0,4274,99998
timm/resnext50_32x4d.a1h_in1k,timm,2023-04-05,0.82012,25030000.0,5033,70498
timm/ecaresnet101d_pruned.miil_in1k,timm,2023-04-05,0.82006,24880000.0,271,10565
timm/resnetv2_50d_evos.ah_in1k,timm,2023-03-22,0.82,25590000.0,338,7131
timm/coatnext_nano_rw_224.sw_in1k,timm,2023-01-20,0.81998,14700000.0,540,25719
timm/resnet152.a1_in1k,timm,2023-04-05,0.81998,60190000.0,382,37515
timm/resnext101_32x8d.tv2_in1k,timm,2023-04-05,0.8199,88790000.0,112,4176
timm/xcit_small_12_p16_224.fb_in1k,timm,2023-04-13,0.81982,26250000.0,1566,37851
timm/xception41p.ra3_in1k,timm,2023-04-22,0.8198000000000001,26910000.0,446,12760
timm/deit_base_patch16_224.fb_in1k,timm,2023-03-28,0.8198000000000001,86570000.0,42290,343425
timm/resnet61q.ra2_in1k,timm,2023-03-22,0.8196599999999999,36850000.0,261,7343
timm/resnetv2_50d_gn.ah_in1k,timm,2023-03-22,0.81962,25570000.0,319,8564
timm/tf_efficientnetv2_b3.in1k,timm,2022-12-13,0.8195999999999999,14360000.0,193,13024
timm/resnet101.a1h_in1k,timm,2023-04-05,0.8195,44550000.0,140525,3228650
timm/vit_base_patch32_clip_224.openai_ft_in1k,timm,2022-11-10,0.81946,88220000.0,959,20097
timm/mobilevitv2_175.cvnets_in22k_ft_in1k,timm,2023-04-25,0.8194400000000001,14250000.0,374,7545
timm/regnetz_c16_evos.ch_in1k,timm,2023-03-22,0.8194199999999999,13490000.0,341,7149
timm/regnety_032.ra_in1k,timm,2023-03-21,0.8194199999999999,19440000.0,42616,491003
timm/hgnet_tiny.ssld_in1k,timm,2024-02-12,0.8194,14740000.0,865,2962
timm/cs3sedarknet_x.c2ns_in1k,timm,2023-04-12,0.81926,35400000.0,250,10073
timm/resnet101.tv2_in1k,timm,2023-04-05,0.81906,44550000.0,169,6077
timm/xcit_tiny_24_p8_224.fb_in1k,timm,2023-04-13,0.8189,12110000.0,249,6712
timm/resnext101_32x16d.fb_ssl_yfcc100m_ft_in1k,timm,2023-04-05,0.8188,194030000.0,226,6336
timm/nfnet_l0.ra2_in1k,timm,2023-03-24,0.81868,35070000.0,42529,1722890
timm/mobilenetv4_conv_large.e500_r256_in1k,timm,2024-06-12,0.81864,32590000.000000004,1089,8952
timm/cs3darknet_x.c2ns_in1k,timm,2023-04-12,0.81856,35050000.0,260,9905
timm/convnextv2_nano.fcmae_ft_in1k,timm,2023-01-05,0.81856,15620000.0,3011,91404
timm/tf_efficientnet_b3.ap_in1k,timm,2022-12-13,0.81854,12230000.0,193,8760
timm/vit_small_r26_s32_224.augreg_in21k_ft_in1k,timm,2022-12-23,0.81844,36430000.0,8953,31447
timm/pit_s_distilled_224.in1k,timm,2023-04-26,0.81842,24040000.0,2762,41725
timm/fastvit_sa12.apple_dist_in1k,timm,2023-08-23,0.81842,11580000.0,990,26952
timm/resnet50d.ra4_e3600_r224_in1k,timm,2024-08-16,0.8183,25580000.0,517,6089
timm/swinv2_tiny_window8_256.ms_in1k,timm,2023-03-18,0.81824,28350000.0,9097,200031
timm/regnety_032.tv2_in1k,timm,2023-03-21,0.81798,19440000.0,193,5463
timm/swinv2_cr_tiny_ns_224.sw_in1k,timm,2023-03-18,0.81796,28330000.0,8987,256506
timm/vit_base_patch16_224.orig_in21k_ft_in1k,timm,2022-12-22,0.81786,86570000.0,2201,153114
timm/resnetaa50d.sw_in12k_ft_in1k,timm,2023-04-05,0.81782,25580000.0,314,7068
timm/resnet51q.ra2_in1k,timm,2023-03-22,0.8177800000000001,35700000.0,268,8022
timm/cs3sedarknet_l.c2ns_in1k,timm,2023-04-12,0.81766,21910000.0,259,9787
timm/eca_nfnet_l0.ra2_in1k,timm,2023-03-24,0.8176399999999999,24140000.0,21812,94105
timm/resnet152.a2_in1k,timm,2023-04-05,0.8176399999999999,60190000.0,4394,14616
timm/tresnet_m.miil_in1k_448,timm,2023-04-21,0.8170999999999999,31390000.0,95,4708
timm/coatnet_nano_rw_224.sw_in1k,timm,2023-01-20,0.81704,15140000.0,1114,50734
timm/twins_svt_small.in1k,timm,2023-04-24,0.81692,24060000.0,16994,41779
timm/ecaresnet50t.a2_in1k,timm,2023-04-05,0.81682,25570000.0,124,4174
timm/halonet50ts.a1h_in1k,timm,2023-04-26,0.8165,22730000.0,297,6200
timm/tf_efficientnet_b3.aa_in1k,timm,2022-12-13,0.81648,12230000.0,144,8900
timm/ecaresnet50d.miil_in1k,timm,2023-04-05,0.8164,25580000.0,697,10971
timm/rexnet_200.nav_in1k,timm,2023-03-20,0.8164,16370000.000000002,286,10714
timm/resnext101_32x8d.fb_ssl_yfcc100m_ft_in1k,timm,2023-04-05,0.8162,88790000.0,183,5587
timm/convnext_nano_ols.d1h_in1k,timm,2022-12-13,0.81612,15650000.0,496,16681
timm/resnetaa50.a1h_in1k,timm,2023-04-05,0.81604,25560000.0,336,7783
timm/wide_resnet50_2.tv2_in1k,timm,2023-04-05,0.81598,68880000.0,1494,11540
timm/poolformerv2_s36.sail_in1k,timm,2023-05-05,0.8157599999999999,30790000.0,216,7113
timm/edgenext_small.usi_in1k,timm,2023-04-24,0.81572,5590000.0,16413,301073
timm/hgnetv2_b2.ssld_stage2_ft_in1k,timm,2024-02-12,0.81566,11220000.0,218,4112
timm/regnetx_080.tv2_in1k,timm,2023-03-21,0.8156,39570000.0,316,7279
timm/lamhalobotnet50ts_256.a1h_in1k,timm,2023-04-26,0.81548,22570000.0,289,6693
timm/tf_efficientnet_lite4.in1k,timm,2022-12-13,0.8154600000000001,13010000.0,578,129280
timm/tiny_vit_11m_224.in1k,timm,2023-09-01,0.81538,11000000.0,154,4212
timm/crossvit_15_240.in1k,timm,2023-04-24,0.81518,27530000.0,254,6875
timm/vit_large_patch32_384.orig_in21k_ft_in1k,timm,2022-12-22,0.81506,306630000.0,417,32438
timm/levit_conv_256.fb_dist_in1k,timm,2023-02-03,0.81506,18890000.0,475,9954
timm/levit_256.fb_dist_in1k,timm,2023-02-03,0.81506,18890000.0,30665,118153
timm/tresnet_l.miil_in1k,timm,2023-04-21,0.81498,55990000.0,10853,244774
timm/repvit_m3.dist_in1k,timm,2023-08-25,0.81494,10680000.0,248,8545
timm/resnet101.a1_in1k,timm,2023-04-05,0.81494,44550000.0,391,15170
timm/wide_resnet50_2.racm_in1k,timm,2023-04-05,0.81488,68880000.0,138218,1274418
timm/resnext50_32x4d.a1_in1k,timm,2023-04-05,0.8148399999999999,25030000.0,270,7223
timm/vit_relpos_small_patch16_224.sw_in1k,timm,2022-12-23,0.81476,21980000.0,288,13342
timm/efficientnet_b3.ra2_in1k,timm,2022-12-13,0.81474,12230000.0,3142192,14701617
timm/mobilenetv4_hybrid_medium.ix_e550_r256_in1k,timm,2024-06-24,0.81474,11070000.0,319,3623
timm/convnext_nano.d1h_in1k,timm,2022-12-13,0.81474,15590000.0,299,11613
timm/mobilevitv2_150.cvnets_in22k_ft_in1k,timm,2023-04-25,0.8147,10590000.0,191,6085
timm/hgnetv2_b2.ssld_stage1_in22k_in1k,timm,2024-02-12,0.8146,11220000.0,136,2285
timm/gcresnet50t.ra2_in1k,timm,2023-03-22,0.81458,25900000.0,255,7888
timm/ecaresnet50t.ra2_in1k,timm,2023-04-05,0.81446,25570000.0,615,15934
timm/resnet50d.a1_in1k,timm,2023-04-05,0.81444,25580000.0,971,51638
timm/dm_nfnet_f0.dm_in1k,timm,2023-03-24,0.81438,71490000.0,41319,986085
timm/efficientnet_b1.ra4_e3600_r240_in1k,timm,2024-08-16,0.81434,7790000.0,6263,179840
timm/poolformer_s36.sail_in1k,timm,2023-05-05,0.81432,30860000.0,365,8023
timm/nest_tiny_jx.goog_in1k,timm,2023-04-24,0.81428,17060000.0,290,6705
timm/hgnet_small.paddle_in1k,timm,2024-02-12,0.81426,24360000.0,202,3051
timm/ecaresnetlight.miil_in1k,timm,2023-04-05,0.81416,30160000.0,368,8573
timm/vit_small_patch16_224.augreg_in21k_ft_in1k,timm,2022-12-22,0.81414,22050000.0,137973,1893020
timm/convit_small.fb_in1k,timm,2023-04-24,0.81414,27780000.0,450,51964
timm/resnetv2_50.a1h_in1k,timm,2023-03-22,0.81408,25550000.0,1743,178925
timm/tf_efficientnet_b1.ns_jft_in1k,timm,2022-12-13,0.81388,7790000.0,20946,1324442
timm/swin_tiny_patch4_window7_224.ms_in1k,timm,2023-03-18,0.81388,28290000.0,73517,639211
timm/gernet_l.idstcv_in1k,timm,2023-03-22,0.8137399999999999,31080000.0,19796,885637
timm/deit3_small_patch16_224.fb_in1k,timm,2023-03-28,0.8137399999999999,22060000.0,1228,27769
timm/efficientnetv2_rw_t.ra2_in1k,timm,2022-12-13,0.81372,13650000.0,6925,139051
timm/convmixer_1536_20.in1k,timm,2023-04-24,0.8137000000000001,51630000.0,276,7986
timm/resnet50d.ra2_in1k,timm,2023-04-05,0.8134999999999999,25580000.0,17202,274129
timm/resnet101.a2_in1k,timm,2023-04-05,0.8134399999999999,44550000.0,114,5962
timm/efficientnet_el.ra_in1k,timm,2022-12-13,0.81306,10590000.0,745,13650
timm/coat_mini.in1k,timm,2023-04-24,0.81304,10340000.0,253,7454
timm/repvit_m1_1.dist_450e_in1k,timm,2023-10-20,0.8130200000000001,8800000.0,159,3112
timm/resnext50_32x4d.a2_in1k,timm,2023-04-05,0.81298,25030000.0,111,4843
timm/mobilenetv4_hybrid_medium.e500_r224_in1k,timm,2024-06-12,0.81284,11070000.0,2153,12448
timm/ecaresnet50t.a1_in1k,timm,2023-04-05,0.81284,25570000.0,135,6334
timm/seresnet50.ra2_in1k,timm,2023-04-05,0.81282,28090000.0,143,14894
timm/seresnext50_32x4d.racm_in1k,timm,2023-04-05,0.81268,27560000.0,2562,44652
timm/gc_efficientnetv2_rw_t.agc_in1k,timm,2022-12-13,0.81268,13680000.0,286,10663
timm/senet154.gluon_in1k,timm,2023-04-05,0.81258,115090000.0,3379,51417
timm/res2net101d.in1k,timm,2023-04-24,0.81254,45230000.0,1993,8134
timm/fbnetv3_g.ra2_in1k,timm,2022-12-16,0.8125199999999999,16620000.000000002,304,12065
timm/resnet50.a1_in1k,timm,2023-04-05,0.8123999999999999,25560000.0,20907641,198024235
timm/gcresnext50ts.ch_in1k,timm,2023-03-22,0.81234,15670000.0,250,7197
